Product Name,Lock Period,Call Center Price,Rate,Investor Pricing,Srp
20003.20.001,35,99.074,4.625,104.4559441,2.728079039
20003.20.001,35,99.214,4.75,104.2317894,1.121117145
20003.20.001,35,99.837,4.875,104.6812231,1.560550832
20003.20.001,35,100.089,4.99,105.1501438,2.037471563
20003.20.001,35,100.336,5.125,105.5159166,2.410244319
20003.20.001,35,100.459,5.25,104.7722999,1.048488047
20003.20.001,35,100.590,5.375,104.9659749,1.243163047
20003.20.001,35,100.699,5.5,105.141727,1.412915085
20003.20.001,35,100.832,5.625,105.2960392,1.553227313
20003.20.001,35,100.965,5.75,107.9882462,2.858496196
20003.20.001,35,101.584,5.875,108.004639,2.902888995
20003.20.001,35,101.840,5.99,108.0366438,2.90689375
20003.20.001,35,N/A,6.125,N/A,2.934088723
20003.20.001,40,97.410,4.25,102.8967662,1.189901159
20003.20.001,40,98.032,4.375,103.4403587,1.753493631
20003.20.001,40,98.794,4.5,103.966172,2.27830699
20003.20.001,40,99.035,4.625,104.4099441,2.726079039
20003.20.001,40,99.159,4.75,104.1697894,1.122117145
20003.20.001,40,99.794,4.875,104.6252231,1.564550832
20003.20.001,40,100.051,4.99,105.1101438,2.048471563
20003.20.001,40,100.288,5.125,105.4709166,2.417244319
20003.20.001,40,100.423,5.25,104.7302999,1.061488047
20003.20.001,40,100.535,5.375,104.9219749,1.232163047
20003.20.001,40,100.673,5.5,105.096727,1.399915085
20003.20.001,40,100.788,5.625,105.2540392,1.557227313
20003.20.001,40,100.921,5.75,107.9472462,2.863496196
20003.20.001,40,101.540,5.875,107.968639,2.890888995
20003.20.001,40,101.799,5.99,107.9996438,2.92089375
20003.20.001,40,N/A,6.125,N/A,2.932088723
20003.20.001,45,97.374,4.25,102.8387662,1.201901159
20003.20.001,45,97.998,4.375,103.4063587,1.751493631
20003.20.001,45,98.748,4.5,103.921172,2.27230699
20003.20.001,45,99.008,4.625,104.3769441,2.720079039
20003.20.001,45,99.120,4.75,104.1377894,1.119117145
20003.20.001,45,99.748,4.875,104.6002231,1.560550832
20003.20.001,45,100,4.99,105.0621438,2.043471563
20003.20.001,45,100.25,5.125,105.4449166,2.407244319
20003.20.001,45,100.375,5.25,104.7052999,1.050488047
20003.20.001,45,100.507,5.375,104.8789749,1.232163047
20003.20.001,45,100.625,5.5,105.048727,1.403915085
20003.20.001,45,100.76,5.625,105.2110392,1.564227313
20003.20.001,45,100.880,5.75,107.9042462,2.859496196
20003.20.001,45,101.501,5.875,107.927639,2.890888995
20003.20.001,45,101.76,5.99,107.9476438,2.92689375
20003.20.001,45,N/A,6.125,N/A,2.941088723
20003.20.001,60,97.246,4.25,102.7187662,1.187901159
20003.20.001,60,97.880,4.375,103.2813587,1.752493631
20003.20.001,60,98.631,4.5,103.795172,2.28730699
20003.20.001,60,98.877,4.625,104.2469441,2.711079039
20003.20.001,60,98.993,4.75,104.0137894,1.114117145
20003.20.001,60,99.629,4.875,104.4762231,1.575550832
20003.20.001,60,99.880,4.99,104.9381438,2.038471563
20003.20.001,60,100.124,5.125,105.3139166,2.419244319
20003.20.001,60,100.26,5.25,104.5802999,1.054488047
20003.20.001,60,100.376,5.375,104.7439749,1.229163047
20003.20.001,60,100.5,5.5,104.928727,1.397915085
20003.20.001,60,100.615,5.625,105.0810392,1.550227313
20003.20.001,60,100.757,5.75,107.7852462,2.866496196
20003.20.001,60,101.384,5.875,107.809639,2.885888995
20003.20.001,60,101.615,5.99,107.8236438,2.90789375
20003.20.001,60,N/A,6.125,N/A,2.946088723
20003.20.001,75,97.123,4.25,102.6007662,1.188901159
20003.20.001,75,97.753,4.375,103.1493587,1.743493631
20003.20.001,75,98.498,4.5,103.676172,2.26830699
20003.20.001,75,98.757,4.625,104.1279441,2.716079039
20003.20.001,75,98.880,4.75,103.8987894,1.124117145
20003.20.001,75,99.494,4.875,104.3362231,1.572550832
20003.20.001,75,99.741,4.99,104.8231438,2.046471563
20003.20.001,75,100,5.125,105.1819166,2.424244319
20003.20.001,75,100.124,5.25,104.4542999,1.042488047
20003.20.001,75,100.244,5.375,104.6339749,1.239163047
20003.20.001,75,100.370,5.5,104.798727,1.400915085
20003.20.001,75,100.504,5.625,104.9490392,1.560227313
20003.20.001,75,100.633,5.75,107.6532462,2.863496196
20003.20.001,75,101.256,5.875,107.678639,2.888888995
20003.20.001,75,101.503,5.99,107.7156438,2.92189375
20003.20.001,75,N/A,6.125,N/A,2.933088723
20003.25.001,15,97.627,4.25,103.0867662,1.199901159
20003.25.001,15,98.26,4.375,103.6463587,1.740493631
20003.25.001,15,98.997,4.5,104.166172,2.26930699
20003.25.001,15,99.259,4.625,104.6129441,2.727079039
20003.25.001,15,99.377,4.75,104.3947894,1.114117145
20003.25.001,15,100,4.875,104.8522231,1.570550832
20003.25.001,15,100.255,4.99,105.3201438,2.036471563
20003.25.001,15,100.502,5.125,105.6899166,2.415244319
20003.25.001,15,100.625,5.25,104.9392999,1.056488047
20003.25.001,15,100.754,5.375,105.1369749,1.238163047
20003.25.001,15,100.878,5.5,105.293727,1.398915085
20003.25.001,15,100.994,5.625,105.4520392,1.555227313
20003.25.001,15,101.135,5.75,108.1552462,2.871496196
20003.25.001,15,101.747,5.875,108.176639,2.884888995
20003.25.001,15,101.995,5.99,108.2076438,2.91289375
20003.25.001,15,N/A,6.125,N/A,2.936088723
20003.25.001,30,97.491,4.25,102.9797662,1.201901159
20003.25.001,30,98.120,4.375,103.5223587,1.754493631
20003.25.001,30,98.883,4.5,104.043172,2.27430699
20003.25.001,30,99.125,4.625,104.4839441,2.722079039
20003.25.001,30,99.242,4.75,104.2707894,1.118117145
20003.25.001,30,99.871,4.875,104.7172231,1.565550832
20003.25.001,30,100.124,4.99,105.1931438,2.029471563
20003.25.001,30,100.376,5.125,105.5589166,2.414244319
20003.25.001,30,100.501,5.25,104.8182999,1.057488047
20003.25.001,30,100.622,5.375,105.0029749,1.228163047
20003.25.001,30,100.747,5.5,105.184727,1.399915085
20003.25.001,30,100.869,5.625,105.3200392,1.566227313
20003.25.001,30,100.99,5.75,108.0312462,2.860496196
20003.25.001,30,101.635,5.875,108.052639,2.882888995
20003.25.001,30,101.883,5.99,108.0876438,2.91089375
20003.25.001,30,N/A,6.125,N/A,2.940088723
20003.25.001,35,97.457,4.25,102.9187662,1.201901159
20003.25.001,35,98.093,4.375,103.4853587,1.758493631
20003.25.001,35,98.825,4.5,104.010172,2.27230699
20003.25.001,35,99.084,4.625,104.4559441,2.714079039
20003.25.001,35,99.213,4.75,104.2137894,1.123117145
20003.25.001,35,99.833,4.875,104.6792231,1.559550832
20003.25.001,35,100.076,4.99,105.1381438,2.035471563
20003.25.001,35,100.342,5.125,105.5279166,2.423244319
20003.25.001,35,100.453,5.25,104.7862999,1.043488047
20003.25.001,35,100.583,5.375,104.9579749,1.243163047
20003.25.001,35,100.712,5.5,105.130727,1.399915085
20003.25.001,35,100.824,5.625,105.2960392,1.565227313
20003.25.001,35,100.962,5.75,107.9872462,2.866496196
20003.25.001,35,101.582,5.875,108.021639,2.895888995
20003.25.001,35,101.843,5.99,108.0386438,2.90889375
20003.25.001,35,N/A,6.125,N/A,2.949088723
20003.25.001,40,97.424,4.25,102.8797662,1.187901159
20003.25.001,40,98.048,4.375,103.4363587,1.756493631
20003.25.001,40,98.794,4.5,103.959172,2.27030699
20003.25.001,40,99.042,4.625,104.4039441,2.726079039
20003.25.001,40,99.170,4.75,104.1877894,1.121117145
20003.25.001,40,99.794,4.875,104.6282231,1.563550832
20003.25.001,40,100.049,4.99,105.1001438,2.047471563
20003.25.001,40,100.294,5.125,105.4749166,2.408244319
20003.25.001,40,100.423,5.25,104.7292999,1.052488047
20003.25.001,40,100.546,5.375,104.9129749,1.236163047
20003.25.001,40,100.676,5.5,105.085727,1.411915085
20003.25.001,40,100.789,5.625,105.2540392,1.568227313
20003.25.001,40,100.916,5.75,107.9452462,2.866496196
20003.25.001,40,101.549,5.875,107.977639,2.884888995
20003.25.001,40,101.800,5.99,107.9926438,2.91789375
20003.25.001,40,N/A,6.125,N/A,2.950088723
20003.25.001,45,97.383,4.25,102.8497662,1.200901159
20003.25.001,45,97.993,4.375,103.3963587,1.754493631
20003.25.001,45,98.753,4.5,103.932172,2.28730699
20003.25.001,45,98.995,4.625,104.3779441,2.727079039
20003.25.001,45,99.135,4.75,104.1347894,1.110117145
20003.25.001,45,99.759,4.875,104.6032231,1.568550832
20003.25.001,45,100,4.99,105.0661438,2.048471563
20003.25.001,45,100.259,5.125,105.4339166,2.424244319
20003.25.001,45,100.384,5.25,104.6902999,1.055488047
20003.25.001,45,100.504,5.375,104.8879749,1.233163047
20003.25.001,45,100.631,5.5,105.053727,1.413915085
20003.25.001,45,100.754,5.625,105.2130392,1.554227313
20003.25.001,45,100.881,5.75,107.8942462,2.854496196
20003.25.001,45,101.494,5.875,107.926639,2.894888995
20003.25.001,45,101.76,5.99,107.9546438,2.91989375
20003.25.001,45,N/A,6.125,N/A,2.950088723
20003.25.001,60,97.254,4.25,102.7227662,1.193901159
20003.25.001,60,97.876,4.375,103.2803587,1.743493631
20003.25.001,60,98.624,4.5,103.804172,2.27930699
20003.25.001,60,98.885,4.625,104.2459441,2.726079039
20003.25.001,60,99.004,4.75,104.0037894,1.119117145
20003.25.001,60,99.615,4.875,104.4712231,1.564550832
20003.25.001,60,99.868,4.99,104.9401438,2.029471563
20003.25.001,60,100.117,5.125,105.3059166,2.405244319
20003.25.001,60,100.251,5.25,104.5792999,1.061488047
20003.25.001,60,100.370,5.375,104.7489749,1.230163047
20003.25.001,60,100.51,5.5,104.931727,1.401915085
20003.25.001,60,100.615,5.625,105.0790392,1.551227313
20003.25.001,60,100.747,5.75,107.7772462,2.868496196
20003.25.001,60,101.378,5.875,107.801639,2.887888995
20003.25.001,60,101.617,5.99,107.8386438,2.91989375
20003.25.001,60,N/A,6.125,N/A,2.931088723
20003.25.001,75,97.123,4.25,102.5857662,1.197901159
20003.25.001,75,97.745,4.375,103.1573587,1.753493631
20003.25.001,75,98.495,4.5,103.666172,2.28630699
20003.25.001,75,98.752,4.625,104.1189441,2.716079039
20003.25.001,75,98.865,4.75,103.8987894,1.108117145
20003.25.001,75,99.493,4.875,104.3402231,1.563550832
20003.25.001,75,99.74,4.99,104.8191438,2.037471563
20003.25.001,75,100,5.125,105.1929166,2.416244319
20003.25.001,75,100.128,5.25,104.4502999,1.046488047
20003.25.001,75,100.253,5.375,104.6289749,1.228163047
20003.25.001,75,100.381,5.5,104.789727,1.398915085
20003.25.001,75,100.499,5.625,104.9550392,1.559227313
20003.25.001,75,100.633,5.75,107.6592462,2.854496196
20003.25.001,75,101.248,5.875,107.677639,2.894888995
20003.25.001,75,101.495,5.99,107.6966438,2.92489375
20003.25.001,75,N/A,6.125,N/A,2.943088723
20003.30.001,15,97.617,4.25,103.0947662,1.202901159
20003.30.001,15,98.248,4.375,103.6403587,1.758493631
20003.30.001,15,99.008,4.5,104.183172,2.28530699
20003.30.001,15,99.253,4.625,104.6239441,2.719079039
20003.30.001,15,99.382,4.75,104.3917894,1.119117145
20003.30.001,15,100,4.875,104.8332231,1.572550832
20003.30.001,15,100.256,4.99,105.3071438,2.041471563
20003.30.001,15,100.495,5.125,105.6949166,2.414244319
20003.30.001,15,100.626,5.25,104.9442999,1.049488047
20003.30.001,15,100.747,5.375,105.1349749,1.237163047
20003.30.001,15,100.868,5.5,105.292727,1.406915085
20003.30.001,15,101.005,5.625,105.4460392,1.561227313
20003.30.001,15,101.131,5.75,108.1622462,2.857496196
20003.30.001,15,101.743,5.875,108.190639,2.884888995
20003.30.001,15,101.997,5.99,108.2076438,2.92489375
20003.30.001,15,N/A,6.125,N/A,2.946088723
20003.30.001,30,97.5,4.25,102.9807662,1.195901159
20003.30.001,30,98.128,4.375,103.5193587,1.758493631
20003.30.001,30,98.874,4.5,104.059172,2.27230699
20003.30.001,30,99.122,4.625,104.4899441,2.730079039
20003.30.001,30,99.243,4.75,104.2547894,1.119117145
20003.30.001,30,99.875,4.875,104.7082231,1.561550832
20003.30.001,30,100.129,4.99,105.1891438,2.031471563
20003.30.001,30,100.379,5.125,105.5699166,2.405244319
20003.30.001,30,100.509,5.25,104.8142999,1.053488047
20003.30.001,30,100.628,5.375,104.9969749,1.232163047
20003.30.001,30,100.759,5.5,105.168727,1.407915085
20003.30.001,30,100.881,5.625,105.3370392,1.558227313
20003.30.001,30,101.009,5.75,108.0212462,2.862496196
20003.30.001,30,101.620,5.875,108.060639,2.895888995
20003.30.001,30,101.874,5.99,108.0846438,2.91189375
20003.30.001,30,N/A,6.125,N/A,2.949088723
20003.30.001,35,97.463,4.25,102.9197662,1.196901159
20003.30.001,35,98.081,4.375,103.4733587,1.744493631
20003.30.001,35,98.841,4.5,104.005172,2.27930699
20003.30.001,35,99.089,4.625,104.4449441,2.718079039
20003.30.001,35,99.213,4.75,104.2157894,1.111117145
20003.30.001,35,99.840,4.875,104.6802231,1.575550832
20003.30.001,35,100.082,4.99,105.1381438,2.034471563
20003.30.001,35,100.331,5.125,105.5159166,2.410244319
20003.30.001,35,100.460,5.25,104.7872999,1.058488047
20003.30.001,35,100.582,5.375,104.9669749,1.233163047
20003.30.001,35,100.702,5.5,105.123727,1.411915085
20003.30.001,35,100.824,5.625,105.2850392,1.559227313
20003.30.001,35,100.951,5.75,107.9932462,2.861496196
20003.30.001,35,101.587,5.875,108.011639,2.887888995
20003.30.001,35,101.827,5.99,108.0296438,2.91089375
20003.30.001,35,N/A,6.125,N/A,2.942088723
20003.30.001,40,97.415,4.25,102.8797662,1.205901159
20003.30.001,40,98.049,4.375,103.4483587,1.753493631
20003.30.001,40,98.786,4.5,103.959172,2.27930699
20003.30.001,40,99.038,4.625,104.4179441,2.713079039
20003.30.001,40,99.172,4.75,104.1757894,1.113117145
20003.30.001,40,99.789,4.875,104.6362231,1.559550832
20003.30.001,40,100.042,4.99,105.0971438,2.039471563
20003.30.001,40,100.294,5.125,105.4869166,2.422244319
20003.30.001,40,100.419,5.25,104.7462999,1.051488047
20003.30.001,40,100.546,5.375,104.9239749,1.223163047
20003.30.001,40,100.659,5.5,105.083727,1.396915085
20003.30.001,40,100.781,5.625,105.2430392,1.562227313
20003.30.001,40,100.917,5.75,107.9522462,2.866496196
20003.30.001,40,101.543,5.875,107.978639,2.896888995
20003.30.001,40,101.791,5.99,107.9866438,2.91889375
20003.30.001,40,N/A,6.125,N/A,2.932088723
20003.30.001,45,97.366,4.25,102.8367662,1.192901159
20003.30.001,45,98.009,4.375,103.4023587,1.742493631
20003.30.001,45,98.75,4.5,103.917172,2.26830699
20003.30.001,45,99.007,4.625,104.3659441,2.711079039
20003.30.001,45,99.120,4.75,104.1297894,1.107117145
20003.30.001,45,99.751,4.875,104.5912231,1.570550832
20003.30.001,45,100,4.99,105.0571438,2.044471563
20003.30.001,45,100.24,5.125,105.4439166,2.423244319
20003.30.001,45,100.382,5.25,104.7052999,1.056488047
20003.30.001,45,100.5,5.375,104.8879749,1.229163047
20003.30.001,45,100.632,5.5,105.041727,1.411915085
20003.30.001,45,100.745,5.625,105.2060392,1.567227313
20003.30.001,45,100.873,5.75,107.9022462,2.871496196
20003.30.001,45,101.496,5.875,107.921639,2.895888995
20003.30.001,45,101.74,5.99,107.9656438,2.91789375
20003.30.001,45,N/A,6.125,N/A,2.936088723
20003.30.001,60,97.251,4.25,102.7227662,1.197901159
20003.30.001,60,97.873,4.375,103.2683587,1.745493631
20003.30.001,60,98.634,4.5,103.807172,2.28530699
20003.30.001,60,98.866,4.625,104.2399441,2.713079039
20003.30.001,60,98.998,4.75,104.0047894,1.124117145
20003.30.001,60,99.628,4.875,104.4692231,1.574550832
20003.30.001,60,99.869,4.99,104.9431438,2.040471563
20003.30.001,60,100.130,5.125,105.3189166,2.409244319
20003.30.001,60,100.255,5.25,104.5632999,1.054488047
20003.30.001,60,100.370,5.375,104.7459749,1.224163047
20003.30.001,60,100.49,5.5,104.929727,1.402915085
20003.30.001,60,100.627,5.625,105.0770392,1.552227313
20003.30.001,60,100.76,5.75,107.7792462,2.855496196
20003.30.001,60,101.377,5.875,107.800639,2.902888995
20003.30.001,60,101.623,5.99,107.8306438,2.91689375
20003.30.001,60,N/A,6.125,N/A,2.937088723
20003.30.001,75,97.115,4.25,102.6007662,1.193901159
20003.30.001,75,97.748,4.375,103.1393587,1.744493631
20003.30.001,75,98.506,4.5,103.682172,2.28130699
20003.30.001,75,98.756,4.625,104.1269441,2.716079039
20003.30.001,75,98.878,4.75,103.8817894,1.117117145
20003.30.001,75,99.504,4.875,104.3472231,1.574550832
20003.30.001,75,99.74,4.99,104.8151438,2.044471563
20003.30.001,75,100,5.125,105.1959166,2.419244319
20003.30.001,75,100.133,5.25,104.4502999,1.042488047
20003.30.001,75,100.255,5.375,104.6309749,1.233163047
20003.30.001,75,100.376,5.5,104.795727,1.398915085
20003.30.001,75,100.505,5.625,104.9540392,1.551227313
20003.30.001,75,100.632,5.75,107.6622462,2.870496196
20003.30.001,75,101.24,5.875,107.687639,2.902888995
20003.30.001,75,101.502,5.99,107.7136438,2.91789375
20003.30.001,75,N/A,6.125,N/A,2.935088723
20003.30.002,15,N/A,3.75,N/A,-0.907182177
20003.30.002,15,N/A,3.875,N/A,-0.384033727
20003.30.002,15,N/A,3.99,N/A,0.126169823
20003.30.002,15,N/A,4.125,N/A,0.622820973
20003.30.002,15,N/A,4.25,N/A,-0.823000766
20003.30.002,15,N/A,4.375,N/A,-0.344580266
20003.30.002,15,N/A,4.5,N/A,0.111883534
20003.30.002,15,N/A,4.625,N/A,0.456012134
20003.30.002,15,N/A,4.75,N/A,-1.065786055
20003.30.002,15,97.377,4.875,102.4016537,-0.723893555
20003.30.002,15,97.499,4.99,102.7124953,-0.424051955
20003.30.002,15,97.625,5.125,102.8509441,-0.267603105
20003.30.002,15,97.743,5.25,102.2323309,-1.499105944
20003.30.002,15,97.876,5.375,102.4617725,-1.275664344
20003.30.002,15,98.132,5.5,102.6543784,-1.078058444
20003.30.002,15,98.255,5.625,101.9814622,-1.746974644
20003.30.002,30,N/A,3.75,N/A,-0.920182177
20003.30.002,30,N/A,3.875,N/A,-0.383033727
20003.30.002,30,N/A,3.99,N/A,0.111169823
20003.30.002,30,N/A,4.125,N/A,0.616820973
20003.30.002,30,N/A,4.25,N/A,-0.815000766
20003.30.002,30,N/A,4.375,N/A,-0.347580266
20003.30.002,30,N/A,4.5,N/A,0.116883534
20003.30.002,30,N/A,4.625,N/A,0.462012134
20003.30.002,30,N/A,4.75,N/A,-1.065786055
20003.30.002,30,97.245,4.875,102.2876537,-0.708893555
20003.30.002,30,97.380,4.99,102.5904953,-0.406051955
20003.30.002,30,97.507,5.125,102.7329441,-0.273603105
20003.30.002,30,97.615,5.25,102.1043309,-1.495105944
20003.30.002,30,97.745,5.375,102.3477725,-1.276664344
20003.30.002,30,98.001,5.5,102.5173784,-1.082058444
20003.30.002,30,98.131,5.625,101.8544622,-1.741974644
20003.30.002,35,N/A,3.75,N/A,-0.914182177
20003.30.002,35,N/A,3.875,N/A,-0.385033727
20003.30.002,35,N/A,3.99,N/A,0.112169823
20003.30.002,35,N/A,4.125,N/A,0.611820973
20003.30.002,35,N/A,4.25,N/A,-0.825000766
20003.30.002,35,N/A,4.375,N/A,-0.345580266
20003.30.002,35,N/A,4.5,N/A,0.116883534
20003.30.002,35,N/A,4.625,N/A,0.463012134
20003.30.002,35,N/A,4.75,N/A,-1.068786055
20003.30.002,35,97.216,4.875,102.2436537,-0.714893555
20003.30.002,35,97.330,4.99,102.5484953,-0.409051955
20003.30.002,35,97.466,5.125,102.6969441,-0.267603105
20003.30.002,35,97.577,5.25,102.0563309,-1.507105944
20003.30.002,35,97.715,5.375,102.3057725,-1.258664344
20003.30.002,35,97.963,5.5,102.4903784,-1.093058444
20003.30.002,35,98.075,5.625,101.8114622,-1.742974644
20003.30.002,40,N/A,3.75,N/A,-0.912182177
20003.30.002,40,N/A,3.875,N/A,-0.401033727
20003.30.002,40,N/A,3.99,N/A,0.120169823
20003.30.002,40,N/A,4.125,N/A,0.606820973
20003.30.002,40,N/A,4.25,N/A,-0.817000766
20003.30.002,40,N/A,4.375,N/A,-0.332580266
20003.30.002,40,N/A,4.5,N/A,0.110883534
20003.30.002,40,N/A,4.625,N/A,0.454012134
20003.30.002,40,N/A,4.75,N/A,-1.076786055
20003.30.002,40,97.168,4.875,102.2086537,-0.709893555
20003.30.002,40,97.285,4.99,102.4904953,-0.410051955
20003.30.002,40,97.414,5.125,102.6569441,-0.255603105
20003.30.002,40,97.537,5.25,102.0273309,-1.504105944
20003.30.002,40,97.663,5.375,102.2597725,-1.275664344
20003.30.002,40,97.917,5.5,102.4413784,-1.095058444
20003.30.002,40,98.037,5.625,101.7814622,-1.746974644
20003.30.002,45,N/A,3.75,N/A,-0.921182177
20003.30.002,45,N/A,3.875,N/A,-0.387033727
20003.30.002,45,N/A,3.99,N/A,0.122169823
20003.30.002,45,N/A,4.125,N/A,0.604820973
20003.30.002,45,N/A,4.25,N/A,-0.827000766
20003.30.002,45,N/A,4.375,N/A,-0.339580266
20003.30.002,45,N/A,4.5,N/A,0.116883534
20003.30.002,45,N/A,4.625,N/A,0.451012134
20003.30.002,45,N/A,4.75,N/A,-1.085786055
20003.30.002,45,97.133,4.875,102.1546537,-0.714893555
20003.30.002,45,97.258,4.99,102.4604953,-0.424051955
20003.30.002,45,97.377,5.125,102.6109441,-0.261603105
20003.30.002,45,97.494,5.25,101.9803309,-1.512105944
20003.30.002,45,97.621,5.375,102.2237725,-1.269664344
20003.30.002,45,97.872,5.5,102.3923784,-1.085058444
20003.30.002,45,98,5.625,101.7404622,-1.752974644
20003.30.002,60,N/A,3.75,N/A,-0.906182177
20003.30.002,60,N/A,3.875,N/A,-0.398033727
20003.30.002,60,N/A,3.99,N/A,0.122169823
20003.30.002,60,N/A,4.125,N/A,0.621820973
20003.30.002,60,N/A,4.25,N/A,-0.824000766
20003.30.002,60,N/A,4.375,N/A,-0.346580266
20003.30.002,60,N/A,4.5,N/A,0.119883534
20003.30.002,60,N/A,4.625,N/A,0.450012134
20003.30.002,60,N/A,4.75,N/A,-1.069786055
20003.30.002,60,96.992,4.875,102.0346537,-0.709893555
20003.30.002,60,97.132,4.99,102.3314953,-0.418051955
20003.30.002,60,97.259,5.125,102.4819441,-0.254603105
20003.30.002,60,97.366,5.25,101.8683309,-1.493105944
20003.30.002,60,97.5,5.375,102.0837725,-1.271664344
20003.30.002,60,97.751,5.5,102.2803784,-1.076058444
20003.30.002,60,97.870,5.625,101.6164622,-1.753974644
20003.30.002,75,N/A,3.75,N/A,-0.922182177
20003.30.002,75,N/A,3.875,N/A,-0.396033727
20003.30.002,75,N/A,3.99,N/A,0.120169823
20003.30.002,75,N/A,4.125,N/A,0.618820973
20003.30.002,75,N/A,4.25,N/A,-0.833000766
20003.30.002,75,N/A,4.375,N/A,-0.347580266
20003.30.002,75,N/A,4.5,N/A,0.114883534
20003.30.002,75,N/A,4.625,N/A,0.447012134
20003.30.002,75,N/A,4.75,N/A,-1.083786055
20003.30.002,75,96.882,4.875,101.9096537,-0.713893555
20003.30.002,75,97.007,4.99,102.1984953,-0.409051955
20003.30.002,75,97.121,5.125,102.3579441,-0.267603105
20003.30.002,75,97.242,5.25,101.7313309,-1.498105944
20003.30.002,75,97.377,5.375,101.9667725,-1.264664344
20003.30.002,75,97.622,5.5,102.1453784,-1.094058444
20003.30.002,75,97.747,5.625,101.4834622,-1.742974644
30000.30.001,15,97.620,4.25,104.3934876,2.490622544
30000.30.001,15,98.876,4.375,104.9292678,3.034402794
30000.30.001,15,99.241,4.5,105.4528544,3.561989344
30000.30.001,15,99.742,4.625,105.8875856,3.994720544
30000.30.001,15,100,4.75,105.6610061,2.37433383
30000.30.001,15,100.247,4.875,106.0770649,2.80639268
30000.30.001,15,100.635,4.99,106.5532519,3.27157963
30000.30.001,15,N/A,5.125,N/A,3.62961758
30000.30.001,15,N/A,5.25,N/A,2.28870243
30000.30.001,15,N/A,5.375,N/A,2.27870243
30000.30.001,15,N/A,5.5,N/A,2.28170243
30000.30.001,15,N/A,5.625,N/A,2.28670243
30000.30.001,15,N/A,5.75,N/A,4.360833333
30000.30.001,15,N/A,5.875,N/A,4.369833333
30000.30.001,15,N/A,5.99,N/A,4.371833333
30000.30.001,15,N/A,6.125,N/A,4.360833333
30000.30.001,30,97.505,4.25,104.2544876,2.488622544
30000.30.001,30,98.754,4.375,104.8092678,3.040402794
30000.30.001,30,99.134,4.5,105.3268544,3.559989344
30000.30.001,30,99.635,4.625,105.7685856,3.990720544
30000.30.001,30,99.873,4.75,105.5390061,2.37033383
30000.30.001,30,100.119,4.875,105.9480649,2.80939268
30000.30.001,30,100.494,4.99,106.4232519,3.28557963
30000.30.001,30,N/A,5.125,N/A,3.63861758
30000.30.001,30,N/A,5.25,N/A,2.27870243
30000.30.001,30,N/A,5.375,N/A,2.29170243
30000.30.001,30,N/A,5.5,N/A,2.27670243
30000.30.001,30,N/A,5.625,N/A,2.28470243
30000.30.001,30,N/A,5.75,N/A,4.365833333
30000.30.001,30,N/A,5.875,N/A,4.363833333
30000.30.001,30,N/A,5.99,N/A,4.354833333
30000.30.001,30,N/A,6.125,N/A,4.352833333
30000.30.001,35,97.462,4.25,104.2204876,2.484622544
30000.30.001,35,98.712,4.375,104.7732678,3.031402794
30000.30.001,35,99.090,4.5,105.2998544,3.562989344
30000.30.001,35,99.586,4.625,105.7245856,3.993720544
30000.30.001,35,99.829,4.75,105.4780061,2.37133383
30000.30.001,35,100.093,4.875,105.9190649,2.80739268
30000.30.001,35,100.451,4.99,106.3762519,3.27257963
30000.30.001,35,N/A,5.125,N/A,3.63661758
30000.30.001,35,N/A,5.25,N/A,2.28870243
30000.30.001,35,N/A,5.375,N/A,2.28770243
30000.30.001,35,N/A,5.5,N/A,2.28670243
30000.30.001,35,N/A,5.625,N/A,2.27670243
30000.30.001,35,N/A,5.75,N/A,4.370833333
30000.30.001,35,N/A,5.875,N/A,4.364833333
30000.30.001,35,N/A,5.99,N/A,4.364833333
30000.30.001,35,N/A,6.125,N/A,4.370833333
30000.30.001,40,97.425,4.25,104.1784876,2.500622544
30000.30.001,40,98.662,4.375,104.7232678,3.030402794
30000.30.001,40,99.032,4.5,105.2578544,3.558989344
30000.30.001,40,99.549,4.625,105.6825856,3.995720544
30000.30.001,40,99.788,4.75,105.4470061,2.38833383
30000.30.001,40,100.040,4.875,105.8660649,2.79539268
30000.30.001,40,100.421,4.99,106.3342519,3.27957963
30000.30.001,40,N/A,5.125,N/A,3.64361758
30000.30.001,40,N/A,5.25,N/A,2.28370243
30000.30.001,40,N/A,5.375,N/A,2.27570243
30000.30.001,40,N/A,5.5,N/A,2.29070243
30000.30.001,40,N/A,5.625,N/A,2.27670243
30000.30.001,40,N/A,5.75,N/A,4.368833333
30000.30.001,40,N/A,5.875,N/A,4.363833333
30000.30.001,40,N/A,5.99,N/A,4.354833333
30000.30.001,40,N/A,6.125,N/A,4.364833333
30000.30.001,45,97.370,4.25,104.1344876,2.483622544
30000.30.001,45,98.626,4.375,104.6922678,3.029402794
30000.30.001,45,99,4.5,105.2018544,3.568989344
30000.30.001,45,99.49,4.625,105.6515856,3.988720544
30000.30.001,45,99.748,4.75,105.4000061,2.38433383
30000.30.001,45,100,4.875,105.8330649,2.79839268
30000.30.001,45,100.366,4.99,106.3062519,3.26957963
30000.30.001,45,N/A,5.125,N/A,3.63861758
30000.30.001,45,N/A,5.25,N/A,2.29070243
30000.30.001,45,N/A,5.375,N/A,2.29270243
30000.30.001,45,N/A,5.5,N/A,2.28570243
30000.30.001,45,N/A,5.625,N/A,2.28070243
30000.30.001,45,N/A,5.75,N/A,4.352833333
